STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,2021,8.9,W,4220,4220,W,103,W,58,W,0,W,0,W,0,W,332,W,73,W,44,"W,0110, ",3," ,W,1105, ",95,"W,0829,+",,,,,,,,,,,,,,,,,304,1,304,W,36.42," ,W",76,W,82,W,69.9,W,130,W,110,W,42.9,W,61.1,W
USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,2022,8.9,W,4102,4102,W,115,W,72,W,0,W,0,W,0,W,327,W,74,W,35,"W,1225, ",3.25," ,W,0928, ",96,"W,0820, ",,,,,,,,,,,,,,,,,192,9,192,W,46.11," ,W",75.4,W,81.6,W,69.1,W,30,W,20,W,53,W,77,W
USW00092806,"ST PETERSBURG ALBERT WHITTED AIRPORT, FL US",27.76847,-82.62568,1.3,2023,8.9,W,4301,4301,W,94,W,51,W,0,W,0,W,0,W,326,W,82,W,46,"W,0115, ",3.28," ,W,0621, ",98,"W,0813, ",,,,,,,,,,,,,,,,,231,5,231,W,33.67," ,W",76.3,W,82.2,W,70.4,W,160,W,210,W,40.9,W,57.9,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2016,7.2,W,3808,3808,W,114,W,68,W,0,W,1,W,0,W,332,W,131,W,31,"W,0124, ",5.96," ,W,1006, ",100,"W,0709, ",,,,,,,,,31,"W,0124",,,,,,,425,4,425,W,45.88," ,W",74,W,84.1,W,64,W,280,W,280,W,47,W,63.1,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2017,7.4,W,3802,3802,W,124,W,77,W,0,W,0,W,0,W,345,W,130,W,35,"W,1211, ",9.24," ,W,0910, ",97,"W,0511, ",,,,,,,,,,,,,,,,,258,6,258,W,48.42," ,W",74.5,W,84.4,W,64.5,W,100,W,130,W,59.1,W,74,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2018,7.2,W,3771,3771,W,145,W,87,W,0,W,3,W,0,W,331,W,124,W,25,"W,0118, ",2.58," ,W,1220, ",96,"W,0928,+",,,,,,,,,32,"W,0119",25,"W,0118",,,,,543,6,543,W,48.48," ,W",73.7,W,83.3,W,64.1,W,280,W,230,W,40.9,W,55,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2019,7.4,W,3925,3925,W,132,W,82,W,0,W,0,W,0,W,338,W,124,W,34,"W,0121, ",2.16," ,W,0619, ",99,"W,0531, ",,,,,,,,,,,,,,,,,463,4,463,W,49.3," ,W",74.7,W,84.1,W,65.2,W,40,W,90,W,40,W,68,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2020,7.6,W,4128,4128,W,136,W,84,W,0,W,0,W,0,W,340,W,132,W,34,"W,1226, ",2.1," ,W,0920, ",99,"W,0630, ",,,,,,,,,,,,,,,,,359,3,359,W,40.33," ,W",75.1,W,84.5,W,65.6,W,280,W,32,W,46.1,W,70,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2021,7.2,W,3738,3738,W,123,W,74,W,0,W,0,W,0,W,336,W,111,W,34,"W,0204, ",5.17," ,W,0919, ",96,"W,0821,+",,,,,,,,,,,,,,,,,495,2,495,W,53.67," ,W",74.2,W,83.7,W,64.7,W,280,W,280,W,38,W,49,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2022,7.2,W,3743,3743,W,121,W,71,W,0,W,3,W,0,W,333,W,125,W,28,"W,1225, ",9.42," ,W,0929, ",97,"W,0624,+",30,"W,1224",,,,,,,31,"W,0130",,,,,,,348,1,348,W,62.94," ,W",74,W,83.5,W,64.4,W,360,W,350,W,49,W,69.1,W
USW00012854,"ORLANDO SANFORD AIRPORT, FL US",28.77951,-81.24356,14.9,2023,7.4,W,3903,3903,W,104,W,64,W,0,W,0,W,0,W,341,W,115,W,33,"W,0115, ",6.22," ,W,1116, ",100,"W,0811, ",,,,,,,,,,,,,,,,,356,0,356,W,51.52," ,W",74.8,W,84.5,W,65.1,W,290,W,290,W,44.1,W,66,W
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2016,9.8,W,4646,4646,W,130,W,76,W,0,W,0,W,0,W,352,W,71,W,43,"W,0124, ",2.51," ,W,0518, ",94,"W,0618, ",,,,,,,,,,,,,,,,,106,9,106,W,45.5," ,W",77.5,W,83.6,W,71.3,W,230,W,220,W,45,W,59.1,W
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2017,9.6,W,4821,4821,W,130,W,79,W,0,W,0,W,0,W,354,W,88,W,44,"W,1214, ",5.64," ,W,0606, ",102,"W,0911, ",,,,,,,,,,,,,,,,,36,9,36,W,62.87," ,W",78.2,W,84.5,W,71.8,W,120,W,,,59.1,W,,
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2018,9.6,W,4841,4841,W,123,W,73,W,0,W,0,W,0,W,355,W,95,W,41,"W,0104, ",2.98," ,W,0410, ",99,"W,0518, ",,,,,,,,,,,,,,,,,138,6,138,W,45.02," ,W",78.1,W,84.3,W,71.8,W,250,W,,,40,W,,
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2019,9.4,W,5073,5073,W,134,W,80,W,0,W,0,W,0,W,357,W,92,W,44,"W,0121, ",4.31," ,W,1223, ",98,"W,0724, ",,,,,,,,,,,,,,,,,78,6,78,W,49.71," ,W",78.8,W,85.2,W,72.5,W,290,W,,,36.9,W,,
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2020,9.8,W,,,,158,W,105,W,,,,,,,,,,,,,4.6," ,W,1108, ",,,,,,,,,,,,,,,,,,,76,0,76,W,76.35," ,W",,,,,,,70,W,,,40.9,W,,
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2021,8.9,W,4681,4681,W,126,W,78,W,0,W,0,W,0,W,360,W,68,W,41,"W,0204, ",4.16," ,W,0224, ",96,"W,0909, ",,,,,,,,,,,,,,,,,,,,,48.26," ,W",77.6,W,84.2,W,71.1,W,340,W,90,W,36,W,47,W
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2022,9.4,W,5130,5130,W,134,W,73,W,0,W,0,W,0,W,356,W,100,W,40,"W,0130, ",2.99," ,W,0601, ",95,"W,0817, ",,,,,,,,,,,,,,,,,73,4,73,W,52," ,W",78.7,W,85,W,72.4,W,310,W,160,W,42.9,W,52.1,W
USW00092805,"POMPANO BEACH AIRPARK, FL US",26.24636,-80.11105,4.6,2023,8.9,W,,,,126,W,93,W,,,,,,,,,,,,,3.58," ,W,1114, ",,,,,,,,,,,,,,,,,,,74,1,74,W,65.04," ,W",,,,,,,60,W,70,W,40.9,W,55,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2016,8.3,W,5337,5337,W,132,W,74,W,0,W,0,W,0,W,352,W,102,W,53,"W,0211,+",1.73," ,W,0825, ",94,"W,0822,+",,,,,,,,,,,,,,,,,53,3,53,W,37.94," ,W",79.4,W,84.6,W,74.2,W,40,W,70,W,29.1,W,40.9,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2017,8.3,W,5569,5569,W,98,W,48,W,0,W,0,W,0,W,357,W,109,W,50,"W,1214, ",4.24," ,W,0607, ",95,"W,0729, ",,,,,,,,,,,,,,,,,3,6,3,W,31.63," ,W",80.4,W,85.7,W,75,W,50,W,60,W,53.9,W,72,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2018,,,5371,5371,W,96,W,48,W,0,W,0,W,0,W,352,W,112,W,49,"W,0118, ",2.5," ,W,0415, ",97,"W,0722, ",,,,,,,,,,,,,,,,,66,7,66,W,31.56," ,W",79.6,W,85.2,W,74,W,,,,,,,,
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2019,,,6109,6109,W,104,W,64,W,0,W,0,W,0,W,361,W,159,W,53,"W,0121, ",2.68," ,W,1223, ",98,"W,0608, ",,,,,,,,,,,,,,,,,19,7,19,W,33.78," ,W",81.7,W,87.2,W,76.2,W,,,,,,,,
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2020,8.9,W,5545,5545,W,136,W,76,W,0,W,0,W,0,W,356,W,114,W,48,"W,0122, ",8.13," ,W,0912, ",95,"W,0705, ",,,,,,,,,,,,,,,,,22,3,22,W,64.57," ,W",80,W,85.4,W,74.7,W,60,W,130,W,35.1,W,46.1,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2021,,,5104,5104,W,112,W,66,W,0,W,0,W,0,W,357,W,74,W,54,"W,0204, ",2.32," ,W,1118, ",93,"W,0809, ",,,,,,,,,,,,,,,,,41,8,41,W,34.51," ,W",78.9,W,84.3,W,73.5,W,60,W,160,W,32,W,47,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2022,8.3,W,5707,5707,W,107,W,57,W,0,W,0,W,0,W,354,W,131,W,46,"W,0130, ",5.47," ,W,0603, ",96,"W,0912,+",,,,,,,,,,,,,,,,,33,2,33,W,34.76," ,W",80.4,W,86.2,W,74.7,W,160,W,140,W,32,W,59.9,W
USW00012896,"MARATHON AIRPORT, FL US",24.72624,-81.0477,0.9,2023,7.4,W,5999,5999,W,105,W,69,W,0,W,0,W,0,W,359,W,154,W,50,"W,0115, ",6.68," ,W,1115, ",99,"W,0724,+",,,,,,,,,,,,,,,,,47,1,47,W,52.55," ,W",81.4,W,87.3,W,75.5,W,50,W,140,W,30,W,49,W
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2016,5.4,W,2879,2879,W,94,W,64,W,0,W,18,W,0,W,291,W,109,W,27,"W,0124, ",6.96," ,W,1205, ",99,"W,0709,+",31,"W,1121",,,,,,,32,"W,0214",27,"W,0124",,,,,1186,8,1186,W,50.27," ,W",69.4,W,80.8,W,58,W,200,W,50,W,38.9,W,53.9,W
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2017,5.6,W,2948,2948,W,111,W,72,W,0,W,10,W,0,W,315,W,93,W,24,"W,0109, ",2.61," ,W,0602, ",98,"W,0825,+",32,"W,1120",,,,,,,30,"W,0316",24,"W,0109",,,,,865,6,865,W,47.04," ,W",70.2,W,81.4,W,59,W,280,W,280,W,40.9,W,59.1,W
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396,4,1396,W,,,,,,,,,,,,,,,,
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2019,6,W,3190,3190,W,113,W,74,W,0,W,11,W,0,W,293,W,132,W,28,"W,1113,+",2.56," ,W,1229, ",103,"W,0918, ",32,"W,1112",,,,,,,31,"W,0306",,,,,,,,,,,41.7," ,W",70.2,W,81.3,W,59.1,W,300,W,300,W,40,W,59.9,W
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2020,6.3,W,2940,2940,W,111,W,75,W,0,W,14,W,0,W,301,W,92,W,25,"W,1226, ",8.07," ,W,0916, ",99,"W,0720, ",29,"W,1201",27,"W,1218",,,,,32,"W,0228",27,"W,0122",,,,,1183,3,1183,W,57.48," ,W",69.6,W,80.2,W,59,W,200,W,,,38.9,W,,
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2021,,,2588,2588,W,128,W,81,W,0,W,13,W,0,W,289,W,63,W,29,"W,0217,+",4.91," ,W,0424, ",97,"W,0730, ",31,"W,1124",,,,,,,31,"W,0220",,,,,,,1458,1,1458,W,61.04," ,W",68.3,W,78.8,W,57.8,W,,,,,,,,
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2022,,,2648,2648,W,117,W,71,W,0,W,22,W,0,W,285,W,92,W,17,"W,1224, ",3.34," ,W,0318, ",102,"W,0623, ",29,"W,1118",21,"W,1223",21,"W,1223",17,"W,1224",28,"W,0313",22,"W,0130",22,"W,0130",,,1377,9,1377,W,51.36," ,W",68.1,W,79.4,W,56.8,W,,,,,,,,
USW00003818,"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,32.8,2023,6,W,2805,2805,W,99,W,64,W,0,W,14,W,0,W,291,W,97,W,26,"W,0115, ",5.02," ,W,1202, ",103,"W,0826, ",32,"W,1102",,,,,,,30,"W,0321",26,"W,0115",,,,,1193,7,1193,W,45.66," ,W",69.3,W,80.7,W,57.9,W,290,W,240,W,40.9,W,63.1,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2016,6.9,W,4302,4302,W,128,W,79,W,0,W,0,W,0,W,346,W,127,W,42,"W,0124, ",3.02," ,W,0905, ",98,"W,0705, ",,,,,,,,,,,,,,,,,180,2,180,W,58.82," ,W",76.2,W,85.3,W,67,W,230,W,220,W,48.1,W,59.9,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2017,6.9,W,4154,4154,W,124,W,83,W,0,W,0,W,0,W,355,W,122,W,39,"W,0108, ",9.08," ,W,0910, ",96,"W,0726,+",,,,,,,,,,,,,,,,,103,4,103,W,76.2," ,W",76,W,85.4,W,66.6,W,70,W,70,W,74,W,89,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2018,6.9,W,4165,4165,W,125,W,80,W,0,W,0,W,0,W,348,W,130,W,33,"W,0118, ",2.95," ,W,0624, ",96,"W,0620, ",,,,,,,,,,,,,,,,,262,5,262,W,47.03," ,W",75.6,W,85.2,W,66.1,W,40,W,50,W,42.9,W,55,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2019,6.9,W,4365,4365,W,123,W,77,W,0,W,0,W,0,W,349,W,145,W,40,"W,0121, ",4.6," ,W,0127, ",99,"W,0626, ",,,,,,,,,,,,,,,,,231,6,231,W,57.36," ,W",76.6,W,85.7,W,67.5,W,70,W,100,W,38,W,49,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2020,7.4,W,4393,4393,W,124,W,81,W,0,W,0,W,0,W,351,W,140,W,35,"W,0122, ",3.3," ,W,0613, ",98,"W,0731, ",,,,,,,,,,,,,,,,,165,7,165,W,52," ,W",76.4,W,85.8,W,67.1,W,230,W,220,W,48.1,W,59.9,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2021,6.7,W,3989,3989,W,120,W,72,W,0,W,0,W,0,W,358,W,106,W,39,"W,0204, ",2.51," ,W,1105, ",96,"W,0722, ",,,,,,,,,,,,,,,,,222,1,222,W,41.37," ,W",75.5,W,84.9,W,66.1,W,210,W,210,W,42.9,W,51,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2022,6.9,W,4478,4478,W,127,W,78,W,0,W,0,W,0,W,351,W,150,W,35,"W,0130, ",4.33," ,W,0603, ",98,"W,0822, ",,,,,,,,,,,,,,,,,171,8,171,W,65.62," ,W",76.6,W,86.1,W,67.2,W,230,W,240,W,78.1,W,110.1,W
USW00012894,"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,8.2,2023,6.9,W,4340,4340,W,104,W,69,W,0,W,0,W,0,W,355,W,136,W,39,"W,0116, ",2.42," ,W,0925, ",97,"W,0812,+",,,,,,,,,,,,,,,,,132,5,132,W,44.93," ,W",76.5,W,85.9,W,67.2,W,90,W,80,W,40.9,W,59.1,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2016,10.7,W,,,,131,W,77,W,,,,,,,,,,,,,2.14," ,W,0519, ",,,,,,,,,,,,,,,,,,,,,,,37.76," ,W",,,,,,,270,W,250,W,38.9,W,48.1,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2018,10.7,W,5058,5058,W,93,W,47,W,0,W,0,W,0,W,346,W,73,W,52,"W,0118, ",2.49," ,W,0525, ",94,"W,0814, ",,,,,,,,,,,,,,,,,,,,,25.96," ,W",78.9,W,84,W,73.8,W,280,W,150,W,36,W,49,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2019,10.5,W,,,,109,W,60,W,,,,,,,,,,,,,3.95," ,W,0404, ",,,,,,,,,,,,,,,,,,,10,8,10,W,33.54," ,W",,,,,,,80,W,200,W,36,W,44.1,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2020,11.4,W,,,,108,W,74,W,,,,,,,,,,,,,6.63," ,W,0912, ",,,,,,,,,,,,,,,,,,,,,,,53.93," ,W",,,,,,,200,W,120,W,36.9,W,47,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2021,10.7,W,,,,107,W,68,W,,,,,,,,,,,,,4.17," ,W,0706, ",,,,,,,,,,,,,,,,,,,,,,,35.38," ,W",,,,,,,140,W,140,W,47,W,59.1,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2022,10.7,W,6790,6790,W,,,,,0,W,0,W,0,W,351,W,199,W,54,"W,0130, ",,,98,"W,0718, ",,,,,,,,,,,,,,,,,9,0,9,W,,,84.1,W,89.2,W,78.9,W,170,W,170,W,57.9,W,68,W
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2023,9.8,W,,,,92,W,56,W,,,,,,,,,,,,,1.68," ,W,1216, ",,,,,,,,,,,,,,,,,,,,,,,28.15," ,W",,,,,,,200,W,200,W,45,W,57.9,W
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2016,,,4131,4131,7,108,7,84,7,0,7,0,7,0,7,340,7,123,7,40,"7,0211,+",2.55," ,7,0717, ",97,"7,0823,+",,,,,,,,,,,,,,,,,221,7,221,7,56.35," ,7",75.6,7,84.5,7,66.7,7,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,1,139,7,,,,,,,,,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2018,,,3923,3923,7,104,7,87,7,0,7,2,7,0,7,341,7,108,7,32,"7,0105,+",1.95," ,7,0629, ",96,"7,0704,+",,,,,,,,,32,"7,0105",,,,,,,,,,,35.3," ,7",74.8,7,84.7,7,64.8,7,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2019,,,3550,3550,7,117,7,102,7,0,7,0,7,0,7,344,7,90,7,35,"7,0122,+",2.3," ,7,0406, ",98,"7,0626, ",,,,,,,,,,,,,,,,,348,5,348,7,54.39," ,7",74.1,7,84.3,7,63.9,7,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,304, ,,,,,,,,,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00085895,"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10.7,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2016,9.6,W,4785,4785,W,141,W,90,W,0,W,0,W,0,W,355,W,71,W,44,"W,0124, ",2.67," ,W,0615, ",95,"W,0618, ",,,,,,,,,,,,,,,,,91,7,91,W,50.31," ,W",77.8,W,83.7,W,71.9,W,270,W,260,W,36.9,W,53.9,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2017,9.6,W,4800,4800,W,141,W,91,W,0,W,0,W,0,W,358,W,82,W,47,"W,1214,+",4.78," ,W,0606, ",95,"W,0528, ",,,,,,,,,,,,,,,,,37,7,37,W,69.33," ,W",77.9,W,84.3,W,71.6,W,110,W,110,W,53,W,70,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2018,9.6,W,4697,4697,W,142,W,79,W,0,W,0,W,0,W,356,W,56,W,39,"W,0104, ",5.27," ,W,0520, ",95,"W,0721, ",,,,,,,,,,,,,,,,,147,8,147,W,50.19," ,W",77.5,W,83.6,W,71.4,W,100,W,350,W,40.9,W,53.9,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2019,9.2,W,4957,4957,W,144,W,88,W,0,W,0,W,0,W,360,W,85,W,44,"W,0121, ",7.13," ,W,1223, ",95,"W,0906,+",,,,,,,,,,,,,,,,,78,5,78,W,60.97," ,W",78.4,W,84.7,W,72.2,W,120,W,270,W,35.1,W,40.9,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2020,10.1,W,5122,5122,W,156,W,101,W,0,W,0,W,0,W,356,W,105,W,39,"W,0122, ",5.93," ,W,1108, ",96,"W,0919,+",,,,,,,,,,,,,,,,,68,7,68,W,90.07," ,W",78.7,W,85,W,72.5,W,100,W,,,40.9,W,,
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2021,8.9,W,4782,4782,W,132,W,91,W,0,W,0,W,0,W,362,W,71,W,45,"W,0204, ",2.39," ,W,1105, ",96,"W,0703, ",,,,,,,,,,,,,,,,,87,2,87,W,49.83," ,W",78,W,84.3,W,71.6,W,180,W,170,W,36.9,W,47,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2022,9.4,W,4971,4971,W,119,W,82,W,0,W,0,W,0,W,355,W,79,W,40,"W,0130, ",6.55," ,W,0604, ",94,"W,0906,+",,,,,,,,,,,,,,,,,66,8,66,W,58.37," ,W",78.4,W,84.5,W,72.2,W,180,W,170,W,35.1,W,47,W
USW00012849,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,1,2023,8.5,W,4974,4974,W,143,W,95,W,0,W,0,W,0,W,360,W,91,W,43,"W,0115, ",22.5," ,W,0412, ",97,"W,0723, ",,,,,,,,,,,,,,,,,56,1,56,W,113.61," ,W",78.5,W,85.1,W,71.9,W,150,W,,,42.9,W,,
USC00082944,"FERNANDINA BEACH, FL US",30.6669,-81.4525,14.9,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00082944,"FERNANDINA BEACH, FL US",30.6669,-81.4525,14.9,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00082944,"FERNANDINA BEACH, FL US",30.6669,-81.4525,14.9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2016,9.6,W,4623,4623,W,129,W,86,W,0,W,0,W,0,W,353,W,100,W,40,"W,0124, ",4.79," ,W,0127, ",95,"W,0804,+",,,,,,,,,,,,,,,,,142,2,142,W,51.1," ,W",77.2,W,83.9,W,70.4,W,270,W,250,W,38,W,55.9,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2017,9.6,W,4471,4471,W,124,W,75,W,0,W,0,W,0,W,355,W,90,W,42,"W,1214, ",5.1," ,W,1028, ",95,"W,0817, ",,,,,,,,,,,,,,,,,71,7,71,W,59.16," ,W",76.9,W,84.1,W,69.7,W,130,W,120,W,66,W,91,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2018,9.4,W,4271,4271,W,148,W,86,W,0,W,0,W,0,W,353,W,62,W,38,"W,0104, ",3.19," ,W,0513, ",94,"W,0722,+",,,,,,,,,,,,,,,,,186,5,186,W,54.01," ,W",76.2,W,83.5,W,68.9,W,120,W,130,W,38.9,W,53.9,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2019,9.4,W,4668,4668,W,152,W,85,W,0,W,0,W,0,W,357,W,88,W,42,"W,0121, ",2.88," ,W,0806, ",96,"W,0624, ",,,,,,,,,,,,,,,,,152,6,152,W,63.5," ,W",77.5,W,84.5,W,70.5,W,130,W,130,W,47,W,82.1,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2020,10.1,W,4972,4972,W,161,W,98,W,0,W,0,W,0,W,356,W,100,W,41,"W,1226,+",4.44," ,W,0525, ",96,"W,0702,+",,,,,,,,,,,,,,,,,80,6,80,W,72.59," ,W",78.2,W,85.1,W,71.3,W,320,W,320,W,55.9,W,70.9,W
USW00012844,"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,3.5,2021,8.9,W,4641,4641,W,139,W,88,W,0,W,0,W,0,W,360,W,84,W,39,"W,0204, ",2.99," ,W,1119, ",94,"W,0909,+",,,,,,,,,,,,,,,,,150,5,150,W,54.18," ,W",77.4,W,84.8,W,70,W,340,W,320,W,42.9,W,55,W
