,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance,NAME,LATITUDE,LONGITUDE,ELEVATION,AWND,AWND_ATTRIBUTES,CDSD,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,Population,Unincorporated,Prop_Unincorporated,Incorporated,Prop_Incorporated
6115,PO267,Polk,Artificial Substrate,28.029048,-81.649522,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,11.12834696,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6116,PO268,Polk,Tree,28.067,-81.761,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,0.747345101,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6117,PO270,Polk,Tree,28.083879,-81.816336,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,6.351300361,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6118,PO271,Polk,Tree,27.9507,-81.354283,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012876,41.39217734,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6119,PO272,Polk,Tree,27.9338,-81.36155,1,1,0,0.0,0.0,0.0,Failed,2023,USW00012876,41.32129065,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6120,PO273,Polk,Tree,27.92847,-81.38107,1,1,0,0.0,0.0,0.0,Failed,2023,USW00012876,39.74412086,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6121,PO274,Polk,Tree,27.96679,-81.39262,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,37.26885795,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6122,PO275,Polk,Tree,27.97809335,-81.85846974,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,13.61138194,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6123,PO276,Polk,Tree,27.947325,-81.3575,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,41.20527027,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6124,PO278,Polk,Artificial Substrate,28.077533,-81.918793,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012883,15.49672851,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6125,PO279,Polk,Tree,27.687016,-81.893608,1,1,0,0.0,0.0,0.0,Failed,2023,USW00012883,38.04787935,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6126,PO280,Polk,Tree,27.93345,-81.37,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,40.55676542,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6127,PO281,Polk,Tree,27.91954,-81.368618,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012876,41.25236493,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6128,PO282,Polk,Tree,27.924453,-81.372762,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,40.66823483,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6129,PO283,Polk,Tree,27.92593,-81.37629,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,40.28531076,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6130,PO284,Polk,Tree,28.104091,-81.920901,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,16.78141717,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6131,PO285,Polk,Tree,27.8072,-81.566133,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012876,33.90814079,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6132,PO286,Polk,Tree,27.996341,-81.667434,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,11.37079533,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6133,PO287,Polk,Tree,27.996851,-81.823493,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,9.709235368,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6134,PO288,Polk,Tree,27.82787,-81.45925,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,39.09797856,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6135,PO290,Polk,Tree,27.789115,-81.382458,1,1,0,0.0,0.0,0.0,Failed,2023,USW00012876,47.63817148,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6136,PO291,Polk,Artificial Substrate,28.015869,-81.999488,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012883,5.263467001,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6137,PO293,Polk,Tree,27.9366,-81.3552,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012876,41.80255907,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6138,PO294,Polk,Artificial Substrate,28.046868,-81.779173,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,2.720875591,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6139,PO295,Polk,Tree,27.92995,-81.3642,0,0,0,0.0,0.0,0.0,Taken,2023,USW00012876,41.22745531,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6140,PO296,Polk,Tree,27.917094,-81.366986,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012876,41.50524972,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6141,PO297,Polk,Tree,27.956167,-81.380933,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,38.71302824,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6142,PO298,Polk,Artificial Substrate,28.227011,-81.816132,1,0,0,0.0,0.0,0.0,Failed,2023,USW00012876,19.31413851,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6143,PO299,Polk,Tree,27.808838,-81.384717,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,46.09662628,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6144,PO300,Polk,Artificial Substrate,28.057523,-81.795527,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,3.820195343,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6145,PO301,Polk,Artificial Substrate,27.925899,-81.940124,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012883,13.57731825,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6146,PO302,Polk,Artificial Substrate,27.952041,-81.922074,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012883,13.64752969,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6147,PO303,Polk,Artificial Substrate,28.116464,-81.782134,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,6.609609919,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6148,PO304,Polk,Tree,27.685867,-81.4078,1,1,0,0.0,0.0,0.0,Failed,2023,USW00012876,54.04145643,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6149,PO306,Polk,Artificial Substrate,27.955503,-81.70833,0,0,0,0.0,0.0,0.0,Destroyed,2023,USW00012876,12.69869989,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6150,PO308,Polk,Tree,27.84404,-81.960575,0,0,0,,,,Inactive,2023,USW00012883,19.44064955,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6151,PO309,Polk,Artificial Substrate,28.128932,-81.920033,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,17.68319482,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6152,PO901,Polk,Artificial Substrate,28.13181,-82.025166,0,0,0,0.0,0.0,0.0,Taken,2023,USW00012883,14.85779564,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6153,PO922,Polk,Tree,27.8119,-81.4801017,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,38.84035202,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6154,PO931,Polk,Tree,27.73396,-81.558807,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,41.28148401,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6155,PO932,Polk,Tree,27.77708,-81.687853,1,1,1,2.0,2.0,0.0,Successful,2023,USW00012876,32.33016937,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6156,PO936,Polk,Tree,28.045173,-81.634862,1,1,1,1.0,1.0,0.0,Successful,2023,USW00012876,12.10454088,"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,43.5,7.2,W,4064.0,4064.0,W,114.0,W,74.0,W,0.0,W,0.0,W,0.0,W,342.0,W,127.0,W,37.0,"W,0115, ",3.23," ,W,0911, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,46.42," ,W",75.4,W,85.2,W,65.6,W,230.0,W,230.0,W,36.9,W,55.0,W,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
6157,PO938,Polk,Artificial Substrate,27.982474,-81.972977,0,0,0,0.0,0.0,0.0,Inactive,2023,USW00012883,7.809744093,"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,45.1,6.0,W,4259.0,4259.0,W,120.0,W,72.0,W,0.0,W,0.0,W,0.0,W,348.0,W,146.0,W,34.0,"W,0115, ",3.5," ,W,0526, ",99.0,"W,0812,+",,,,,,,,,,,,,,,,,,,,,51.65," ,W",76.0,W,86.2,W,65.8,W,120.0,W,,,38.0,W,,,797616.0,481262.0,0.6033755591663156,316354.0,0.39662444083368437
